"","Accuracy","MacroF1","PondF1","MCC","Kappa","Prec.1","Prec0","Prec1","Recall.1","Recall0","Recall1","F1.1","F10","F11","Method"
"551",0.774239207360226,0.752430514694252,0.777583666520449,0.645471803658467,0.64076633836649,0.79646017699115,0.61981981981982,0.901898734177215,0.625,0.773033707865169,0.838235294117647,0.700389105058366,0.688,0.86890243902439,"A"
"552",0.775654635527247,0.762743657599774,0.77938675000253,0.649270917069722,0.645628755969202,0.823770491803279,0.625912408759124,0.888888888888889,0.676767676767677,0.760532150776053,0.830075187969925,0.743068391866913,0.686686686686687,0.858475894245723,"A"
"553",0.750176928520878,0.732638757253423,0.754455636955757,0.607659038712694,0.602564582687593,0.766816143497758,0.603092783505155,0.884868421052632,0.624087591240876,0.756465517241379,0.797037037037037,0.688128772635815,0.67112810707457,0.838659392049883,"A"
"554",0.766454352441614,0.749400558436568,0.769779482656951,0.629402185318837,0.627234005813452,0.759336099585062,0.630111524163569,0.884858044164038,0.680297397769517,0.732181425485961,0.823788546255507,0.717647058823529,0.677322677322677,0.853231939163498,"A"
"555",0.755130927105449,0.738916486262155,0.758785436441392,0.619469328130837,0.616050701305229,0.8,0.59280303030303,0.8736,0.643962848297214,0.722863741339492,0.831050228310502,0.713550600343053,0.651404786680541,0.85179407176287,"A"
"556",0.780608634111819,0.762826291136073,0.785821843955293,0.656089488825672,0.650790689665069,0.79746835443038,0.617059891107078,0.9184,0.675,0.779816513761468,0.823529411764706,0.731141199226306,0.688956433637285,0.868381240544629,"A"
"557",0.791932059447983,0.7795937257172,0.797097639431384,0.68038968376759,0.673178621947324,0.866396761133603,0.621621621621622,0.916530278232406,0.681528662420382,0.819477434679335,0.825958702064897,0.762923351158645,0.706967213114754,0.8688906128782,"A"
"558",0.751592356687898,0.740529819466014,0.75486685354601,0.610700497216971,0.606830404424122,0.791304347826087,0.621160409556314,0.864321608040201,0.647686832740214,0.753623188405797,0.795069337442219,0.712328767123288,0.681010289990645,0.828250401284109,"A"
"559",0.765038924274593,0.756791092150287,0.76878427429925,0.638315932465162,0.63471484435225,0.831460674157303,0.616216216216216,0.874788494077834,0.676829268292683,0.746724890829694,0.824561403508772,0.746218487394958,0.675222112537019,0.848932676518883,"A"
"560",0.793347487615004,0.778922835974135,0.79815225221079,0.676682787069025,0.671971410512758,0.846774193548387,0.625475285171103,0.910798122065728,0.702341137123746,0.787081339712919,0.836206896551724,0.76782449725777,0.697033898305085,0.871910112359551,"A"
"561",0.78414720452937,0.768561941628313,0.788097283049362,0.663560064617761,0.65954496978315,0.808764940239044,0.632352941176471,0.907766990291262,0.678929765886288,0.776523702031603,0.836065573770492,0.738181818181818,0.697061803444782,0.87044220325834,"A"
"562",0.765746638358103,0.741912340723441,0.770436046480792,0.633411143171964,0.627388557866736,0.792035398230089,0.592057761732852,0.908372827804107,0.610921501706485,0.766355140186916,0.830924855491329,0.689788053949904,0.668024439918534,0.867924528301887,"A"
"563",0.750176928520878,0.74021522692818,0.754632725690583,0.617337097952435,0.612091532241131,0.811538461538462,0.594782608695652,0.877162629757785,0.641337386018237,0.751648351648352,0.8060413354531,0.716468590831918,0.664077669902913,0.84009942004971,"A"
"564",0.753007784854919,0.73575640062791,0.76030891817674,0.613021544278261,0.607171705102163,0.812244897959184,0.555977229601518,0.892355694227769,0.663333333333333,0.730673316708229,0.803370786516854,0.730275229357798,0.631465517241379,0.845528455284553,"A"
"565",0.765038924274593,0.749216379706417,0.768145497243626,0.632504011616176,0.628259846300872,0.778260869565217,0.633276740237691,0.890572390572391,0.637010676156584,0.772256728778468,0.815100154083205,0.700587084148728,0.69589552238806,0.851166532582462,"A"
"566",0.774239207360226,0.76139982540517,0.779363491197106,0.650244217841408,0.644575391915899,0.817073170731707,0.613475177304965,0.907131011608624,0.674496644295302,0.781038374717833,0.813988095238095,0.738970588235294,0.687189672293942,0.858039215686274,"A"
"567",0.75583864118896,0.744580414453898,0.76065449511095,0.620152506488012,0.615282627996449,0.805785123966942,0.601054481546573,0.882059800664452,0.661016949152542,0.753303964757709,0.799698795180723,0.726256983240223,0.668621700879765,0.838862559241706,"A"
"568",0.768577494692144,0.7502601822617,0.772617402996722,0.640709855290253,0.635280290101716,0.811715481171548,0.605405405405405,0.898222940226171,0.62987012987013,0.770642201834862,0.831091180866966,0.709323583180987,0.678102926337033,0.863354037267081,"A"
"569",0.765038924274593,0.750308884809278,0.770146729785645,0.637071974296001,0.632355960708649,0.790076335877863,0.601449275362319,0.904841402337229,0.663461538461538,0.754545454545455,0.819969742813918,0.721254355400697,0.669354838709677,0.86031746031746,"A"
"570",0.771408351026185,0.755254706510988,0.775617597619326,0.644018348327676,0.640265025313133,0.78125,0.619744058500914,0.90327868852459,0.668896321070234,0.756696428571429,0.827327327327327,0.720720720720721,0.68140703517588,0.863636363636364,"A"
"571",0.782024062278839,0.768053001692127,0.785054273832386,0.659019361873795,0.655011521970221,0.812765957446808,0.647887323943662,0.895081967213115,0.667832167832168,0.788008565310492,0.827272727272727,0.73320537428023,0.711111111111111,0.859842519685039,"A"
"572",0.769285208775655,0.757134967465124,0.774523085112353,0.640489785821204,0.635729994282556,0.808764940239044,0.607664233576642,0.897394136807818,0.69047619047619,0.762013729977117,0.80791788856305,0.744954128440367,0.676142131979695,0.850308641975309,"A"
"573",0.777777777777778,0.760222486447038,0.780764640739248,0.652027658325596,0.648957431691482,0.776422764227642,0.642599277978339,0.900489396411093,0.660899653979239,0.765591397849462,0.83763277693475,0.714018691588785,0.698724239450442,0.867924528301887,"A"
"574",0.777070063694268,0.763537628009977,0.78184782941003,0.657471477835985,0.651819616911227,0.819230769230769,0.615107913669065,0.909547738693467,0.667711598746082,0.786206896551724,0.823975720789074,0.735751295336788,0.69021190716448,0.864649681528662,"A"
"575",0.770700636942675,0.756564909493326,0.776870121744875,0.642431341263442,0.637637247824931,0.834615384615385,0.584139264990329,0.89622641509434,0.69551282051282,0.745679012345679,0.818965517241379,0.758741258741259,0.655097613882863,0.855855855855856,"A"
"576",0.751592356687898,0.736106126708029,0.75561125942387,0.610766924809504,0.606575595872226,0.766949152542373,0.608771929824561,0.879736408566722,0.641843971631206,0.749460043196544,0.79940119760479,0.698841698841699,0.671829622458858,0.837647058823529,"A"
"577",0.760792639773532,0.745787882067808,0.765461432042078,0.628350963120287,0.62435316908803,0.769230769230769,0.607985480943739,0.897009966777409,0.666666666666667,0.747767857142857,0.81203007518797,0.714285714285714,0.670670670670671,0.85240726124704,"A"
"578",0.798301486199575,0.780232362815538,0.802890428190631,0.683511394828162,0.677399069299459,0.820627802690583,0.641843971631206,0.931309904153355,0.677777777777778,0.817155756207675,0.832857142857143,0.742393509127789,0.71896722939424,0.879336349924585,"A"
"579",0.770700636942675,0.754297413002346,0.774055669508237,0.638506907675975,0.635552519899601,0.788381742738589,0.627777777777778,0.886075949367089,0.669014084507042,0.75,0.827178729689808,0.723809523809524,0.683467741935484,0.855614973262032,"A"
"580",0.786270346779901,0.768804183714806,0.788732920201842,0.66388424610774,0.661059032659305,0.827160493827161,0.639312977099237,0.890092879256966,0.667774086378738,0.757918552036199,0.858208955223881,0.738970588235294,0.693581780538302,0.873860182370821,"A"
"581",0.760792639773532,0.740044873188482,0.763361640551119,0.622105842214717,0.620282088792774,0.730612244897959,0.632352941176471,0.884615384615385,0.646209386281588,0.725738396624473,0.833836858006042,0.685823754789272,0.675834970530452,0.858475894245723,"A"
"582",0.785562632696391,0.776644350969622,0.788799564027075,0.663215465552035,0.660914647137045,0.790697674418605,0.661791590493601,0.894736842105263,0.741818181818182,0.763713080168776,0.819277108433735,0.765478424015009,0.709108716944172,0.855345911949685,"A"
"583",0.782024062278839,0.767183032369733,0.787652385190626,0.666429564317723,0.658718937396046,0.827309236947791,0.610526315789474,0.927609427609428,0.66025641025641,0.809302325581395,0.821162444113264,0.734402852049911,0.696,0.871146245059289,"A"
"584",0.775654635527247,0.75208006335363,0.779383346537625,0.643382924633465,0.639804591693137,0.777292576419214,0.619585687382298,0.901990811638591,0.647272727272727,0.75632183908046,0.837837837837838,0.706349206349206,0.681159420289855,0.868731563421829,"A"
"585",0.75583864118896,0.747448530092281,0.760818869372465,0.62306746669838,0.618948123760078,0.807547169811321,0.599284436493739,0.881154499151104,0.68370607028754,0.739514348785872,0.802163833075734,0.740484429065744,0.662055335968379,0.839805825242718,"A"
"586",0.751592356687898,0.740852706508609,0.756081222107024,0.61179144178033,0.608977937141668,0.773076923076923,0.602189781021898,0.877685950413223,0.690721649484536,0.715835140997831,0.803328290468986,0.729582577132486,0.654112983151635,0.838862559241706,"A"
"587",0.787685774946921,0.765287844381581,0.790848684526493,0.662783725009158,0.659969261670458,0.789029535864979,0.637236084452975,0.906870229007634,0.667857142857143,0.759725400457666,0.853448275862069,0.723404255319149,0.693110647181628,0.879348630643967,"A"
"588",0.778485491861288,0.759340228023779,0.781752271283541,0.654605089461267,0.651595933241637,0.75968992248062,0.639853747714808,0.911184210526316,0.65993265993266,0.762527233115468,0.843226788432268,0.706306306306306,0.695825049701789,0.875889328063241,"A"
"589",0.776362349610757,0.760411187030729,0.780139201629785,0.645345331998975,0.642407686375136,0.804255319148936,0.625468164794007,0.891304347826087,0.684782608695652,0.747203579418344,0.831884057971015,0.73972602739726,0.680937818552497,0.860569715142429,"A"
"590",0.776362349610757,0.754814593293443,0.779966847611868,0.650087832622957,0.646208957210671,0.760330578512397,0.630824372759857,0.915171288743883,0.641114982578397,0.768558951965066,0.839820359281437,0.695652173913043,0.692913385826772,0.875878220140515,"A"
"591",0.775654635527247,0.750795212327531,0.780683070443208,0.646790463996534,0.64175319159827,0.748936170212766,0.615664845173042,0.925278219395866,0.644688644688645,0.773455377574371,0.827880512091038,0.692913385826772,0.685598377281947,0.873873873873874,"A"
"592",0.743099787685775,0.727221629153472,0.750207600545289,0.600563385519893,0.594158279529054,0.783673469387755,0.55956678700361,0.892508143322476,0.646464646464647,0.736342042755344,0.788489208633094,0.708487084870849,0.635897435897436,0.837280366692131,"A"
"593",0.774239207360226,0.758133109709371,0.779031388249944,0.650105163712264,0.644721347758439,0.828571428571429,0.603636363636364,0.90453074433657,0.652733118971061,0.768518518518518,0.834328358208955,0.73021582733813,0.676171079429735,0.868012422360248,"A"
"594",0.758669497523001,0.744460138064271,0.762956460287313,0.625734440410893,0.620573762165338,0.800829875518672,0.604895104895105,0.888333333333333,0.639072847682119,0.762114537444934,0.811263318112633,0.710865561694291,0.674463937621832,0.84805091487669,"A"
"595",0.75654635527247,0.741688072043165,0.761836101236739,0.62079324839698,0.61656750961989,0.788235294117647,0.589318600368324,0.891056910569106,0.665562913907285,0.73394495412844,0.811851851851852,0.721723518850987,0.653728294177732,0.849612403100775,"A"
"596",0.750884642604388,0.732624537923818,0.756306979853396,0.614298515151831,0.608521637425059,0.769230769230769,0.583333333333333,0.900332225913621,0.625,0.751141552511416,0.807749627421759,0.689655172413793,0.656686626746507,0.851531814611155,"A"
"597",0.75654635527247,0.739549014071736,0.763137232030364,0.622202369697509,0.614845735286077,0.818965517241379,0.571174377224199,0.901453957996769,0.633333333333333,0.762470308788599,0.80635838150289,0.714285714285714,0.653102746693795,0.851258581235698,"A"
"598",0.774239207360226,0.748683796794318,0.779647142988721,0.639616712454637,0.635200198122209,0.766233766233766,0.6,0.913897280966767,0.66044776119403,0.751807228915663,0.828767123287671,0.709418837675351,0.667379679144385,0.869252873563218,"A"
"599",0.779193205944798,0.766489902329591,0.784117481021445,0.657756023105016,0.653922783087075,0.811808118081181,0.615819209039548,0.90671031096563,0.705128205128205,0.756944444444444,0.828101644245142,0.754716981132076,0.679127725856698,0.865625,"A"
"600",0.767162066525124,0.747418339759784,0.772520876436283,0.639674550580367,0.632840920399385,0.820083682008368,0.585454545454545,0.907051282051282,0.626198083067093,0.774038461538462,0.827485380116959,0.710144927536232,0.666666666666667,0.865443425076453,"A"
"601",0.764331210191083,0.755705036920403,0.770724568634423,0.637801659007189,0.632089944359477,0.817843866171004,0.592057761732852,0.901694915254237,0.702875399361022,0.759259259259259,0.796407185628742,0.756013745704467,0.665314401622718,0.845786963434022,"A"
"602",0.796886058032555,0.788766651458388,0.801722423373432,0.684154040384119,0.679365357976432,0.865384615384615,0.635673624288425,0.904153354632588,0.740131578947368,0.799522673031026,0.820289855072464,0.797872340425532,0.708245243128964,0.860182370820669,"A"
"603",0.75725406935598,0.741717758978386,0.763731174351353,0.626801813969071,0.619368382363336,0.775100401606426,0.587931034482759,0.917808219178082,0.645484949832776,0.775,0.795252225519288,0.704379562043795,0.668627450980392,0.85214626391097,"A"
"604",0.796178343949045,0.778254943496205,0.799869797862187,0.679596463220059,0.675984005579893,0.804081632653061,0.648598130841122,0.917851500789889,0.691228070175439,0.786848072562358,0.84570596797671,0.743396226415094,0.711065573770492,0.88030303030303,"A"
"605",0.766454352441614,0.749327563600381,0.772455000332644,0.636846161228642,0.631461224747874,0.77431906614786,0.596685082872928,0.913539967373573,0.674576271186441,0.76056338028169,0.809248554913295,0.721014492753623,0.668730650154799,0.85823754789272,"A"
"606",0.778485491861288,0.764103264178233,0.781281362156251,0.650481106663689,0.648254190943839,0.814814814814815,0.63653483992467,0.882629107981221,0.685121107266436,0.741228070175439,0.844311377245509,0.744360902255639,0.684903748733536,0.863045141545524,"A"
"607",0.794762915782024,0.781608843049521,0.799462430773381,0.681997413575631,0.677975292342512,0.841911764705882,0.627413127413127,0.913322632423756,0.715625,0.777511961722488,0.842962962962963,0.773648648648649,0.694444444444445,0.87673343605547,"A"
"608",0.768577494692144,0.758129027061756,0.773239999753575,0.641654207865296,0.637237183010128,0.817829457364341,0.613019891500904,0.890365448504983,0.685064935064935,0.761797752808989,0.812121212121212,0.745583038869258,0.67935871743487,0.849445324881141,"A"
"609",0.762915782024062,0.751502425609127,0.766940073001836,0.633902545813849,0.629952610043669,0.79467680608365,0.616755793226381,0.887945670628183,0.667731629392971,0.755458515283843,0.814641744548287,0.725694444444444,0.67909715407262,0.849715678310317,"A"
"610",0.75654635527247,0.744096373827519,0.76112684688224,0.626054171865581,0.620004205914704,0.809716599190283,0.599315068493151,0.891752577319588,0.632911392405063,0.767543859649123,0.809672386895476,0.710479573712256,0.673076923076923,0.848732624693377,"A"
"611",0.762915782024062,0.744672420036734,0.767231077039682,0.628995129663506,0.625324725694846,0.75,0.616487455197133,0.902800658978583,0.654929577464789,0.747826086956522,0.819133034379671,0.699248120300752,0.675834970530452,0.858934169278997,"A"
"612",0.769285208775655,0.753792742855452,0.774152747127517,0.643467338480176,0.636896358463929,0.799163179916318,0.612068965517241,0.910774410774411,0.64527027027027,0.790645879732739,0.809880239520958,0.714018691588785,0.689990281827016,0.857369255150555,"A"
"613",0.749469214437367,0.739283143594902,0.753328920101634,0.613006404048962,0.608864554449871,0.796078431372549,0.605584642233857,0.87008547008547,0.648562300319489,0.744635193133047,0.802839116719243,0.714788732394366,0.667949951876805,0.835110746513536,"A"
"614",0.772116065109696,0.760977563310582,0.778285002417283,0.645302448883631,0.638418752577836,0.841880341880342,0.598930481283422,0.902912621359223,0.684027777777778,0.785046728971963,0.800573888091822,0.754789272030651,0.679474216380182,0.848669201520913,"A"
"615",0.760792639773532,0.744371841628692,0.766903911754792,0.628408992933632,0.621882330773195,0.80672268907563,0.583928571428571,0.904065040650406,0.646464646464647,0.764018691588785,0.808139534883721,0.717757009345794,0.661943319838057,0.853415195702226,"A"
"616",0.772823779193206,0.759876935949979,0.775269052296829,0.639604349700689,0.637862398681664,0.761506276150628,0.662477558348294,0.876823338735819,0.7,0.75152749490835,0.817220543806647,0.729458917835671,0.704198473282443,0.845973416731822,"A"
"617",0.755130927105449,0.741620225420517,0.759598018186745,0.622265943550246,0.616241775734827,0.790123456790123,0.604770017035775,0.891938250428816,0.633663366336634,0.773420479302832,0.798771121351767,0.703296703296703,0.678776290630975,0.842787682333874,"A"
"618",0.764331210191083,0.739150379785125,0.769760251522864,0.628612746224356,0.623850636736456,0.763485477178423,0.586337760910816,0.910077519379845,0.636678200692042,0.744578313253012,0.827926657263752,0.694339622641509,0.656050955414013,0.867060561299852,"A"
"619",0.780608634111819,0.769206410124755,0.785168860482115,0.662019010963964,0.656111801544565,0.835341365461847,0.625,0.906040268456376,0.675324675324675,0.797752808988764,0.818181818181818,0.746858168761221,0.700888450148075,0.859872611464968,"A"
"620",0.777777777777778,0.762457008697497,0.782357533459329,0.652684657686458,0.647407461564503,0.809322033898305,0.622540250447227,0.906148867313916,0.670175438596491,0.785553047404063,0.817518248175182,0.73320537428023,0.694610778443114,0.859554873369148,"A"
"621",0.75583864118896,0.734300096905533,0.761343764477534,0.620342847089359,0.6127752359165,0.796380090497738,0.579130434782609,0.905996758508914,0.600682593856655,0.770833333333333,0.8125,0.684824902723736,0.66137040714995,0.856704980842912,"A"
"622",0.765038924274593,0.750342591799853,0.771661694750996,0.639990770542431,0.633234354550444,0.813688212927757,0.580762250453721,0.913188647746244,0.660493827160494,0.767386091127098,0.813988095238095,0.729131175468484,0.661157024793388,0.860739575137687,"A"
"623",0.767162066525124,0.750653004215005,0.772458937075838,0.63942044471283,0.63400727927752,0.783464566929134,0.603603603603604,0.910596026490066,0.658940397350993,0.768348623853211,0.814814814814815,0.715827338129497,0.676084762865792,0.860046911649726,"A"
"624",0.768577494692144,0.753529227253066,0.774040136489653,0.638547282790208,0.632663136805953,0.770833333333333,0.615114235500879,0.912251655629139,0.680147058823529,0.779510022271715,0.796242774566474,0.72265625,0.68762278978389,0.850308641975309,"A"
"625",0.740976645435244,0.726038963688384,0.745280310799668,0.597692434501444,0.593488687974872,0.794354838709677,0.577132486388385,0.866449511400652,0.625396825396825,0.717832957110609,0.812213740458015,0.699822380106572,0.639839034205231,0.838455476753349,"A"
"626",0.765746638358103,0.744043635095872,0.76882603520783,0.63148058776698,0.627331256324651,0.786666666666667,0.614003590664273,0.892234548335975,0.616724738675958,0.754966887417219,0.836552748885587,0.69140625,0.677227722772277,0.863496932515337,"A"
"627",0.78414720452937,0.769203664352201,0.787692972372482,0.662522236453491,0.659111402898184,0.800796812749004,0.641544117647059,0.902912621359223,0.686006825938567,0.773835920177384,0.834080717488789,0.738970588235294,0.701507537688442,0.867132867132867,"A"
"628",0.778485491861288,0.760304643699196,0.782182508361345,0.655689506152545,0.651467987655917,0.806324110671937,0.620111731843575,0.903691813804173,0.653846153846154,0.76905311778291,0.842814371257485,0.72212389380531,0.68659793814433,0.872192099147947,"A"
"629",0.781316348195329,0.76773513872168,0.784345985217318,0.655452778284828,0.65247211965446,0.796610169491525,0.6524064171123,0.892857142857143,0.686131386861314,0.772151898734177,0.827067669172932,0.737254901960784,0.707246376811594,0.858704137392662,"A"
"630",0.760084925690021,0.747256024935163,0.763767611886066,0.626349279894714,0.62374340775093,0.784090909090909,0.612962962962963,0.880131362889984,0.676470588235294,0.725877192982456,0.823348694316436,0.726315789473684,0.664658634538153,0.850793650793651,"A"
"631",0.768577494692144,0.761441857177659,0.773746625807444,0.645010307093305,0.639426892507228,0.811320754716981,0.617647058823529,0.901754385964912,0.698051948051948,0.779475982532751,0.794435857805255,0.75043630017452,0.689189189189189,0.844700082169269,"A"
"632",0.765746638358103,0.75134006676035,0.770925173622733,0.632938278191382,0.628336368924447,0.776859504132231,0.611408199643494,0.90327868852459,0.681159420289855,0.757174392935982,0.805555555555556,0.725868725868726,0.676528599605523,0.851622874806801,"A"
"633",0.765746638358103,0.752256061697509,0.771069488032896,0.636560202815745,0.63094939375719,0.823770491803279,0.597122302158273,0.895595432300163,0.661184210526316,0.764976958525346,0.813333333333333,0.733576642335766,0.670707070707071,0.85248447204969,"A"
"634",0.767162066525124,0.754813314250064,0.772349354724173,0.643196876735163,0.637405759052045,0.816793893129771,0.601423487544484,0.903225806451613,0.660493827160494,0.771689497716895,0.817204301075269,0.730375426621161,0.676,0.858064516129032,"A"
"635",0.753715498938429,0.73233551664173,0.75748935917174,0.617194998077407,0.611718777143615,0.768240343347639,0.596858638743455,0.896210873146623,0.596666666666667,0.758314855875831,0.821752265861027,0.671669793621013,0.66796875,0.857368006304177,"A"
"636",0.78485491861288,0.770769165084497,0.78963839603265,0.667220712662783,0.661699488475942,0.802371541501976,0.631672597864769,0.921404682274248,0.685810810810811,0.797752808988764,0.819940476190476,0.739526411657559,0.70506454816286,0.867716535433071,"A"
"637",0.78414720452937,0.77187756362649,0.788877306451926,0.663729304337814,0.658229022598368,0.852320675105485,0.622061482820977,0.902086677367576,0.682432432432432,0.790804597701149,0.824046920821114,0.75797373358349,0.696356275303644,0.861302681992337,"A"
"638",0.760084925690021,0.744783762219603,0.763385105919396,0.625046270160592,0.621325168622466,0.772151898734177,0.624784853700516,0.887394957983193,0.63986013986014,0.754677754677755,0.81733746130031,0.69980879541109,0.68361581920904,0.850926672038678,"A"
"639",0.767869780608634,0.751358454471719,0.772939147764372,0.637975025628252,0.632044980536962,0.78695652173913,0.611683848797251,0.911813643926789,0.648745519713262,0.777292576419214,0.810650887573965,0.711198428290766,0.684615384615385,0.858261550509006,"A"
"640",0.778485491861288,0.765399779914897,0.782507277962144,0.652848322838624,0.648776269175515,0.857142857142857,0.616822429906542,0.884375,0.675496688741722,0.76036866359447,0.836041358936484,0.755555555555556,0.681114551083591,0.859529233105543,"A"
"641",0.772823779193206,0.764576062374609,0.778287883823928,0.647644802177614,0.643090847284779,0.807407407407407,0.612962962962963,0.900497512437811,0.734006734006734,0.760919540229885,0.797356828193833,0.768959435626102,0.678974358974359,0.845794392523365,"A"
"642",0.770700636942675,0.74842471792049,0.775442783347814,0.636251074748929,0.632267998756588,0.753246753246753,0.615384615384615,0.910377358490566,0.659090909090909,0.753363228699552,0.823613086770982,0.703030303030303,0.67741935483871,0.864824495892457,"A"
"643",0.759377211606511,0.738328073115587,0.762678650133164,0.623712698512775,0.620073578024022,0.757201646090535,0.61121157323689,0.893030794165316,0.621621621621622,0.744493392070485,0.831070889894419,0.682745825602968,0.671300893743794,0.8609375,"A"
"644",0.765746638358103,0.751009225843233,0.768720263030719,0.632002049156266,0.629887518814128,0.770750988142292,0.632162661737523,0.880452342487884,0.677083333333333,0.733905579399142,0.82701062215478,0.720887245841035,0.679245283018868,0.852895148669797,"A"
"645",0.752300070771408,0.743083739277511,0.75766086165663,0.617669450266634,0.612775473196123,0.829457364341085,0.585144927536232,0.872305140961857,0.66875,0.740825688073395,0.800608828006088,0.740484429065744,0.653846153846154,0.834920634920635,"A"
"646",0.760084925690021,0.748384110565208,0.766483119121864,0.630580009062884,0.624330333509794,0.811538461538462,0.584837545126354,0.89983305509182,0.676282051282051,0.762352941176471,0.797337278106509,0.737762237762238,0.661899897854954,0.845490196078431,"A"
"647",0.774239207360226,0.755923157967319,0.779485685444604,0.644695495865825,0.640431341672669,0.791164658634538,0.604961832061069,0.90625,0.684027777777778,0.754761904761905,0.822695035460993,0.733705772811918,0.671610169491525,0.862453531598513,"A"
"648",0.770700636942675,0.752123147725865,0.774688258684673,0.641820073325024,0.638493081564341,0.801556420233463,0.603448275862069,0.89589905362776,0.66025641025641,0.734265734265734,0.845238095238095,0.724077328646749,0.662460567823344,0.869831546707504,"A"
"649",0.771408351026185,0.757299954576357,0.776511112925486,0.647291359344667,0.640746688077077,0.80241935483871,0.612676056338028,0.909547738693467,0.663333333333333,0.794520547945205,0.804444444444444,0.726277372262774,0.691848906560636,0.85377358490566,"A"
"650",0.762915782024062,0.738289694434583,0.766780950369093,0.622985127545524,0.618391658960949,0.752380952380952,0.615384615384615,0.900158478605388,0.614785992217899,0.761904761904762,0.818443804034582,0.676659528907923,0.680851063829787,0.857358490566038,"A"
"651",0.766454352441614,0.751620700009926,0.770676185774084,0.633190724398659,0.629489545946109,0.810699588477366,0.608208955223881,0.883280757097792,0.670068027210884,0.745995423340961,0.821114369501466,0.733705772811918,0.670092497430627,0.851063829787234,"A"
"652",0.774239207360226,0.760922828791083,0.777008645332715,0.645926795040641,0.643235195646134,0.809917355371901,0.63768115942029,0.882067851373183,0.671232876712329,0.750533049040512,0.837423312883436,0.734082397003745,0.689520078354554,0.859166011014949,"A"
"653",0.770700636942675,0.762238411119008,0.774129428683094,0.645232262578726,0.641571033310002,0.802325581395349,0.640759930915371,0.887152777777778,0.685430463576159,0.771309771309771,0.811111111111111,0.739285714285714,0.7,0.84742951907131,"A"
"654",0.754423213021939,0.737238566794563,0.759867437956567,0.611446108976453,0.606720808518318,0.776315789473684,0.590579710144927,0.889415481832543,0.657992565055762,0.740909090909091,0.799715909090909,0.712273641851107,0.657258064516129,0.842183994016455,"A"
"655",0.75725406935598,0.741205641136286,0.761353904809641,0.618358516769131,0.615359463378282,0.771084337349398,0.605947955390335,0.881789137380192,0.666666666666667,0.727678571428571,0.815361890694239,0.715083798882681,0.661257606490872,0.847275518035303,"A"
"656",0.762915782024062,0.743404341980193,0.768766035172798,0.62856657649082,0.622847540706698,0.792372881355932,0.586080586080586,0.904912836767036,0.647058823529412,0.756501182033097,0.814550641940086,0.712380952380952,0.66047471620227,0.857357357357357,"A"
"657",0.765038924274593,0.748943624665681,0.769637931379269,0.633360678029531,0.630186650437793,0.787072243346008,0.600378787878788,0.895498392282958,0.676470588235294,0.727064220183486,0.830104321907601,0.727592267135325,0.657676348547718,0.861562258313998,"A"
"658",0.765746638358103,0.742687725074531,0.769501296447688,0.632959822180596,0.627946103840316,0.81140350877193,0.592250922509225,0.895800933125972,0.610561056105611,0.748251748251748,0.845814977973568,0.696798493408663,0.661174047373841,0.870090634441088,"A"
"659",0.765746638358103,0.743202409733047,0.769427120080092,0.625636197673204,0.623020507649564,0.760869565217391,0.612903225806452,0.890243902439024,0.655430711610487,0.727477477477477,0.831908831908832,0.704225352112676,0.66529351184346,0.860088365243004,"A"
"660",0.777070063694268,0.75561115744602,0.78170642713388,0.647193793447012,0.6421818550157,0.79372197309417,0.614259597806216,0.909797822706065,0.650735294117647,0.774193548387097,0.827439886845827,0.715151515151515,0.685015290519878,0.866666666666667,"A"
"661",0.753007784854919,0.737812815066328,0.758128061366316,0.619920831045736,0.612843584370763,0.800847457627119,0.588832487309645,0.899317406143345,0.615635179153095,0.769911504424779,0.805810397553517,0.696132596685083,0.667305848513902,0.85,"A"
"662",0.754423213021939,0.73972326147181,0.757786937502928,0.614706295866189,0.610801581524643,0.769565217391304,0.622222222222222,0.877926421404682,0.63898916967509,0.755186721991701,0.802752293577982,0.698224852071006,0.682286785379569,0.838658146964856,"A"
"663",0.779193205944798,0.767331470937418,0.784523647363092,0.660464417149786,0.655238913014407,0.828996282527881,0.61070110701107,0.908637873754153,0.692546583850932,0.776995305164319,0.822556390977444,0.754653130287648,0.683884297520661,0.863456985003946,"A"
"664",0.776362349610757,0.764216114471016,0.779562393049765,0.651377998094032,0.647499064487963,0.838174273858921,0.631768953068592,0.881877022653722,0.666666666666667,0.769230769230769,0.83206106870229,0.742647058823529,0.693756194251734,0.856245090337785,"A"
"665",0.762208067940552,0.744868525964308,0.765922181119049,0.622041939979453,0.61968297301714,0.754166666666667,0.621268656716418,0.883830455259027,0.680451127819549,0.72707423580786,0.817126269956459,0.715415019762846,0.670020120724346,0.849170437405732,"A"
"666",0.763623496107573,0.739427668565047,0.766328380108485,0.623500093540986,0.619275113989487,0.785365853658537,0.616755793226381,0.884080370942813,0.602996254681648,0.758771929824561,0.828985507246377,0.682203389830508,0.680432645034415,0.855646970830217,"A"
"667",0.780608634111819,0.762369059596378,0.78526405207422,0.661285944578602,0.65460222837272,0.841004184100418,0.605786618444846,0.91304347826087,0.638095238095238,0.791962174940898,0.84,0.725631768953069,0.686475409836066,0.875,"A"
