Date,Open,High,Low,Close,Adj Close,Volume,Turnover
6/1/2009,53202,54857,53202,54486,54486,220199700,4745774.5
6/2/2009,54486,54955,53850,54000,54000,234186500,4924519.11
6/3/2009,53999,54001,51643,52087,52087,247214500,5425165.37
6/4/2009,52094,53464,51745,53464,53464,175534000,3710949.98
6/5/2009,53474,54627,53050,53341,53341,173542000,3937801.37
6/8/2009,53340,53905,52483,53630,53630,139940400,3111041.61
6/9/2009,53633,54102,52845,53157,53157,147483600,3152799.74
6/10/2009,53159,54048,52819,53411,53411,176784000,3986481.57
6/12/2009,53411,53936,53143,53558,53558,167834900,4041893.31
6/15/2009,53558,53558,51252,52034,52034,201633400,4392041.83
6/16/2009,52035,52494,51166,51206,51206,161324700,3578863.41
6/17/2009,51197,51197,50265,51046,51046,192898900,4082802.74
6/18/2009,51050,51275,50510,50903,50903,136430000,2797680.43
6/19/2009,50908,51665,50908,51374,51374,148240900,3070682.98
6/22/2009,51367,51367,49411,49495,49495,196884600,3936651.35
6/23/2009,49496,49902,49130,49814,49814,212894698,6197079.13
6/24/2009,49819,50758,49520,49672,49672,201096000,4368656.2
6/25/2009,49668,51515,49327,51515,51515,188085900,3933844.15
6/26/2009,51517,51935,51341,51486,51486,153646500,3214581.86
6/29/2009,51488,52275,51488,52138,52138,125161800,2759840.32
6/30/2009,52143,52435,51102,51465,51465,158676300,3536033.38
7/1/2009,51464,52383,51464,51544,51544,162312000,3761272.45
7/2/2009,51538,51538,50608,51025,51025,124456300,2783093.69
7/3/2009,51026,51167,50915,50935,50935,59064200,1115998.71
7/6/2009,50932,50932,49691,50622,50622,156650400,3146458.1
7/7/2009,50619,50621,49400,49457,49457,198376400,4108423.53
7/8/2009,49460,49846,48456,49178,49178,194314100,4043895.14
7/10/2009,49175,49326,48714,49221,49221,124967600,2708876.85
7/13/2009,49221,49644,48262,49187,49187,161065200,3395628.98
7/14/2009,49186,49647,48573,48873,48873,173922700,3783776.73
7/15/2009,48876,51488,48876,51297,51297,222938700,4828791.04
7/16/2009,51292,52338,50703,51918,51918,189196300,3796537.52
7/17/2009,51918,52352,51736,52072,52072,146350900,3192045.91
7/20/2009,52073,53262,52073,53155,53155,181183100,3998114
7/21/2009,53155,53716,52520,53234,53234,168347000,3841696.82
7/22/2009,53232,53664,52543,53073,53073,169233300,3815001.15
7/23/2009,53074,54629,53065,54249,54249,250462500,5897220.64
7/24/2009,54249,54600,54037,54457,54457,141458100,3228792.3
7/27/2009,54458,54886,53943,54549,54549,144183800,3036188.19
7/28/2009,54547,54547,53779,54472,54472,175717400,3845281.87
7/29/2009,54470,54470,53256,53735,53735,157730800,3537023.36
7/30/2009,53735,55083,53735,54478,54478,164420000,3497850.33
7/31/2009,54474,54980,54206,54766,54766,152673800,3205170.52
8/3/2009,54766,56200,54766,55998,55998,157733400,3405337.12
8/4/2009,55998,56656,55727,56038,56038,189936100,4159571.23
8/5/2009,56041,56586,55407,56384,56384,165714400,3598107.95
8/6/2009,56385,56780,55361,55755,55755,164090700,3796321.42
8/7/2009,55758,56644,55758,56330,56330,165942100,3710347.67
8/10/2009,56329,56830,56151,56830,56830,151090100,3129029.3
8/11/2009,56816,56816,55568,55761,55761,177730700,4097848.13
8/12/2009,55761,56696,55714,56588,56588,202059700,4476848.54
8/13/2009,56588,57367,56533,57048,57048,183185000,4259686.67
8/14/2009,57048,57190,55979,56638,56638,181950500,4279824.33
8/17/2009,56636,56636,54881,55218,55218,164362100,3815208.32
8/18/2009,55219,55891,55216,55749,55749,138466300,3193576.48
8/19/2009,55748,56212,54918,56156,56156,175059600,3517945.73
8/20/2009,56173,56897,56143,56831,56831,158592400,3120749.38
8/21/2009,56836,57782,56836,57729,57729,164371400,3804393.61
8/24/2009,57731,58634,57698,57775,57775,176093600,4053642.24
8/25/2009,57778,58311,57401,57421,57421,184531000,3635020.55
8/26/2009,57425,57791,57106,57766,57766,162280700,3668408.34
8/27/2009,57769,57878,56845,57704,57704,162232000,3695537.76
8/28/2009,57704,58136,57344,57701,57701,140447400,3471379.52
8/31/2009,57698,57698,56170,56489,56489,174144000,4382108.19
9/1/2009,56489,57002,55764,55815,55815,173651900,4102833.54
9/2/2009,55813,55948,55386,55386,55386,182738800,4255770.1
9/3/2009,55389,55888,55339,55707,55707,144955300,3131559.34
9/4/2009,55707,56729,55656,56652,56652,143111537,3093969.55
9/8/2009,56655,57855,56655,57855,57855,160059600,3409598.16
9/9/2009,57844,58089,57534,57910,57910,152364600,3277136.31
9/10/2009,57908,58538,57615,58536,58536,157201100,3630776.18
9/11/2009,58537,58834,58145,58366,58366,125495800,2907104.47
9/14/2009,58363,58868,57753,58868,58868,120293000,2764651.35
9/15/2009,58868,59401,58691,59264,59264,138297500,3274769.35
9/16/2009,59265,60526,59265,60411,60411,201807700,4982387.83
9/17/2009,60409,61027,60116,60236,60236,187841100,4635278.25
9/18/2009,60236,60710,60158,60703,60703,149950000,3787087.07
9/21/2009,60703,61066,60014,60928,60928,151581700,3983627.9
9/22/2009,60938,62017,60938,61493,61493,182361400,4293587.63
9/23/2009,61489,61630,60478,60496,60496,191359300,4271356.29
9/24/2009,60496,60978,59600,60046,60046,157505700,3778795.83
9/25/2009,60045,60472,59755,60356,60356,119144300,2653273.98
9/28/2009,60357,61317,60357,61317,61317,109979200,2651082.32
9/29/2009,61316,61599,60750,61235,61235,139771100,3362617.43
9/30/2009,61241,61926,60978,61518,61518,183216800,4512474.26
10/1/2009,61519,61519,60306,60459,60459,168075100,3943969.35
10/2/2009,60453,61333,59678,61172,61172,202526500,4907580.08
10/5/2009,61178,62460,61178,62369,62369,150990300,3785263.9
10/6/2009,62378,63291,62002,62671,62671,191231700,4746384.39
10/7/2009,62666,63015,62104,62638,62638,163772700,4264454.51
10/8/2009,62640,63816,62640,63760,63760,205645200,5016790.74
10/9/2009,63772,64177,63493,64071,64071,131134900,3198951.13
10/13/2009,64075,64646,63967,64646,64646,135135000,3431935.13
10/14/2009,64653,66393,64653,66201,66201,237464500,6493770.52
10/15/2009,66199,66703,65837,66703,66703,149819400,4187394.19
10/16/2009,66703,66703,65499,66200,66200,167542600,4497000.43
10/19/2009,66200,67530,66194,67239,67239,159151900,4457424.68
10/20/2009,67231,67231,64076,65303,65303,293031300,6801043.25
10/21/2009,65302,67157,65221,65486,65486,199962800,5279134.17
10/22/2009,65490,66502,65454,66135,66135,146773000,3811650.01
10/23/2009,66144,66982,64988,65059,65059,164427200,4249427.38
10/26/2009,65056,65901,64501,65086,65086,160036300,3818529.4
10/27/2009,65090,65498,63161,63161,63161,177293600,4386639.21
10/28/2009,63161,63173,60146,60162,60162,264846600,6428293.68
10/29/2009,60167,63907,60167,63721,63721,207731000,5195143.82
10/30/2009,63721,64226,60913,61546,61546,230387100,5447714.24
11/3/2009,61539,63237,60724,62643,62643,209214000,4750579.66
11/4/2009,62650,64142,62650,63913,63913,188912900,4310837.88
11/5/2009,63907,64830,63700,64816,64816,157361400,3761751.13
11/6/2009,64820,65094,63587,64466,64466,165713500,4205464.48
11/9/2009,64475,66236,64475,66214,66214,165615100,4328418.24
11/10/2009,66214,66709,65706,66303,66303,164988000,4420250.21
11/11/2009,66303,67170,66028,66431,66431,180567700,4730366.32
11/12/2009,66427,66614,64319,64448,64448,194905000,5299828.61
11/13/2009,64452,65788,64229,65326,65326,185780200,5066346.68
11/16/2009,65326,66896,65326,66627,66627,186688100,4894299.88
11/17/2009,66632,67409,66232,67406,67406,189403800,4859294.17
11/18/2009,67430,68060,66494,66516,66516,157127400,4376497.83
11/19/2009,66514,66564,65547,66327,66327,140107500,3910217.74
11/23/2009,66335,67365,66335,66809,66809,133498800,3557927.26
11/24/2009,66812,67317,65969,67317,67317,133242100,3844464.11
11/25/2009,67319,67997,67241,67917,67917,138333600,4035496.75
11/26/2009,67911,67911,66236,66392,66392,100971400,2685092.78
11/27/2009,66371,67086,65737,67082,67082,114576900,3224108.14
11/30/2009,67082,67545,66876,67044,67044,202612100,5656284.04
12/1/2009,67051,68616,67051,68546,68546,199344800,5334778.09
12/2/2009,68412,69139,68412,68615,68615,157162500,4543567.26
12/3/2009,68622,69336,68308,68315,68315,151183800,4282397.54
12/4/2009,68316,69361,67328,67604,67604,170803000,5123973.32
12/7/2009,67611,68866,67611,68512,68512,140411400,4150613.74
12/8/2009,68511,68511,67470,67729,67729,153780300,4217366.86
12/9/2009,67736,68272,67484,68012,68012,134189700,3945986.11
12/10/2009,68021,68912,68021,68728,68728,153227005,4450232.17
12/11/2009,68750,69502,68750,69267,69267,145796600,4091582.04
12/14/2009,69273,69785,69193,69349,69349,130112800,3506588.28
12/15/2009,69345,69515,68822,69311,69311,111442400,3201206.66
12/16/2009,69310,69622,68466,68622,68622,142112800,4078932.02
12/17/2009,68619,68619,66792,67068,67068,169268700,5062011.71
12/18/2009,67068,67281,66322,66794,66794,136820100,4172584.76
12/21/2009,66806,67671,65925,65925,65925,136027700,3993729.22
12/22/2009,65940,67421,65940,67418,67418,131611300,3791256.66
12/23/2009,67418,67810,66943,67589,67589,95206000,2769289.84
12/28/2009,67591,68277,67591,67902,67902,69955600,2060309.02
12/29/2009,67902,68309,67902,68296,68296,63830600,1802791.92
12/30/2009,68277,68588,67749,68588,68588,114608400,3320686.41
1/4/2010,68587,70081,68587,70045,70045,156850200,4090034.02
1/5/2010,70046,70595,69928,70240,70240,190827100,5292023.09
1/6/2010,70237,70937,70016,70729,70729,203108300,5347747.88
1/7/2010,70723,70723,70045,70451,70451,168379600,4433868.15
1/8/2010,70455,70766,70158,70263,70263,156305400,4366166.32
1/11/2010,70267,71068,70158,70433,70433,152418700,4133891.34
1/12/2010,70429,70429,69284,70076,70076,158200200,4275223.8
1/13/2010,70081,70626,69535,70385,70385,174454400,4933085.26
1/14/2010,70377,70508,69661,69801,69801,187665600,4997585.07
1/15/2010,69780,69788,68695,68978,68978,167159400,4762915.99
1/18/2010,68983,69748,68983,69401,69401,111904800,3215649.63
1/19/2010,69396,70036,68867,69909,69909,144630300,3904502.88
1/20/2010,69901,69901,67546,68200,68200,190386000,5129995.84
1/21/2010,68200,68458,65996,66270,66270,216903000,5855923.8
1/22/2010,66264,66660,65445,66220,66220,195108200,5519217.44
1/26/2010,66213,66213,64719,65524,65524,190904200,5070370.16
1/27/2010,65527,65663,64553,65070,65070,176869600,4708992.4
1/28/2010,65071,66049,64541,65588,65588,158492900,4289023.67
1/29/2010,65591,66576,65140,65402,65402,177388800,4863491.77
2/1/2010,65402,66763,65362,66572,66572,161694200,4333214.89
2/2/2010,66589,67321,66539,67163,67163,160366100,4107752.48
2/3/2010,67163,67347,66774,67109,67109,174498500,4453006.34
2/4/2010,67100,67100,63750,63934,63934,221504800,5753021.59
2/5/2010,63934,64001,61341,62763,62763,286984600,6866129.07
2/8/2010,62760,63923,62728,63153,63153,187391800,4569623.93
2/9/2010,63164,65526,63164,64718,64718,229104800,5783712.89
2/10/2010,64721,65170,64320,65051,65051,157061600,4232629.64
2/11/2010,65050,66145,64344,66129,66129,196641100,5498907.58
2/12/2010,66129,66133,65123,65855,65855,147310200,3979601.36
2/17/2010,65863,67542,65863,67285,67285,153703600,4201923.83
2/18/2010,67285,67836,66550,67836,67836,141070900,4068294.92
2/19/2010,67811,67935,67210,67597,67597,135945600,3608459.93
2/22/2010,67598,68120,67035,67184,67184,150285900,4028241.8
2/23/2010,67179,67179,65660,66108,66108,174979300,4428628.56
2/24/2010,66110,66514,65534,65795,65795,167830700,3842675.9
2/25/2010,65765,66325,64429,66121,66121,191869400,4701794.75
2/26/2010,66118,66510,65607,66503,66503,183887600,4920588.68
3/1/2010,66511,67397,66511,67228,67228,145482000,3842059.43
3/2/2010,67228,68250,67228,67779,67779,183496600,5131935.3
3/3/2010,67780,68813,67482,67641,67641,224965900,5785797.99
3/4/2010,67643,68198,66924,67815,67815,147073000,4137852.15
3/5/2010,67823,68930,67823,68847,68847,204261800,5728629.66
3/8/2010,68851,69070,68318,68575,68575,154343900,4550225.31
3/9/2010,68573,70144,68255,69576,69576,263116400,7820441.19
3/10/2010,69578,70476,69578,69979,69979,202899600,5909551.18
3/11/2010,69981,70183,69411,69885,69885,171135500,4532323.35
3/12/2010,69901,70486,69341,69341,69341,165476200,4190856.83
3/15/2010,69340,69384,68623,69024,69024,152429100,3987085.48
3/16/2010,69023,69949,69022,69942,69942,138410300,3690728.87
3/17/2010,69945,70424,69376,69723,69723,148086400,3783339.36
3/18/2010,69726,70128,68972,69697,69697,174617200,4304083.31
3/19/2010,69701,69998,68773,68829,68829,204721400,4913543.77
3/22/2010,68814,69121,67899,69042,69042,147457000,3626363.19
3/23/2010,69049,69613,68913,69387,69387,167979600,4546995.5
3/24/2010,69382,69677,68744,68913,68913,167509700,4250680.69
3/25/2010,68916,69572,68377,68442,68442,156946800,4168658.84
3/26/2010,68442,68910,68024,68683,68683,183820800,4481249.65
3/29/2010,68681,69943,68681,69939,69939,161225900,4219128.51
3/30/2010,69942,70451,69750,69960,69960,157196500,4073083.78
3/31/2010,69960,70392,69573,70372,70372,179005100,4895181.08
4/1/2010,70375,71401,70373,71136,71136,167376500,4437990.38
4/5/2010,71148,71645,71148,71290,71290,140196800,3751294.92
4/6/2010,71290,71711,70823,71096,71096,181602800,4692503.57
4/7/2010,71092,71257,70531,70793,70793,182641400,4743725.36
4/8/2010,70793,71805,70462,71785,71785,183913700,5086988.62
4/9/2010,71783,71989,71307,71417,71417,179600800,4415004.53
4/12/2010,71414,71607,70505,70614,70614,161567300,4389139.83
4/13/2010,70618,71053,70169,70792,70792,170937200,4335314.65
4/14/2010,70794,71207,70628,71035,71035,191514100,5342418.81
4/15/2010,71036,71066,70429,70524,70524,239159700,7109483.41
4/16/2010,70522,70522,69013,69421,69421,217376300,6226391.77
4/19/2010,69418,69431,68378,69098,69098,182710600,4944572.3
4/20/2010,69101,69702,69101,69318,69318,183765600,4635855.89
4/22/2010,69313,69528,68081,69386,69386,190921900,4994748.88
4/23/2010,69388,69709,68832,69509,69509,145412200,3890684.57
4/26/2010,69509,69810,68813,68872,68872,124039800,3279007.78
4/27/2010,68868,68868,66499,66511,66511,217479900,5767178.64
4/28/2010,66513,67253,65914,66656,66656,197851900,5242744.61
4/29/2010,66661,68012,66661,67978,67978,169398900,4200185.83
4/30/2010,67975,67975,67243,67530,67530,222350500,5484781.21
5/3/2010,67534,67969,66723,67119,67119,221405500,5089426.19
5/4/2010,67116,67116,64588,64869,64869,350908900,8090589.95
5/5/2010,64859,65612,63533,64914,64914,291156200,6292077.22
5/6/2010,64915,65533,60774,63414,63414,351238000,7791616.89
5/7/2010,63416,63945,61663,62871,62871,308939900,6394463.8
5/10/2010,62872,66083,62872,65453,65453,252892200,5428791.82
5/11/2010,65449,65733,64425,64425,64425,250472400,4966449.25
5/12/2010,64438,65351,64438,65224,65224,209468100,4377975.05
5/13/2010,65223,65427,64738,64788,64788,188842600,4155700.12
5/14/2010,64787,64787,63050,63412,63412,232815900,5279361.83
5/17/2010,63406,63593,61825,62866,62866,287559800,5704478.76
5/18/2010,62871,63529,60810,60841,60841,293986600,5703263.45
5/19/2010,60841,60850,59068,59689,59689,341643100,6724364.99
5/20/2010,59684,59684,57634,58192,58192,359267700,6466587.86
5/21/2010,58192,60303,57997,60259,60259,272663800,5450611.63
5/24/2010,60255,60850,59815,59915,59915,191172700,3668596.13
5/25/2010,59912,59912,57876,59184,59184,274636700,5690161.58
5/26/2010,59182,60701,59179,60190,60190,395555600,7746732.07
5/27/2010,60191,62262,60189,62092,62092,255232500,5418619.34
5/28/2010,62080,62247,61305,61947,61947,221879500,4925449.73
5/31/2010,61950,63047,61950,63047,63047,128979200,2936709.88
6/1/2010,63033,63033,61605,61841,61841,246876200,4533108.41
6/2/2010,61836,63198,61814,62943,62943,202035400,3702520.11
6/4/2010,62940,62940,61422,61676,61676,184225000,4275902.03
6/7/2010,61675,62119,61099,61183,61183,173033300,3915000.47
6/8/2010,61187,62000,61187,61856,61856,175157700,3811435.95
6/9/2010,61799,62684,61479,61479,61479,185576900,4065490.46
6/10/2010,61484,63146,61484,63049,63049,186652900,3967120.29
6/11/2010,63044,63766,62371,63605,63605,152658500,3168818.32
6/14/2010,63613,64296,63529,63533,63533,204660800,3757491.27
6/15/2010,63534,64554,63534,64442,64442,135112000,2885022.4
6/16/2010,64442,65097,63974,64751,64751,255712300,5886364.91
6/17/2010,64745,65182,64115,64541,64541,198857400,4468314.53
6/18/2010,64542,64941,64239,64438,64438,195758100,5157191.95
6/21/2010,64442,65517,64442,64829,64829,171000700,4267413.29
6/22/2010,64834,65831,64690,64811,64811,206808000,4370671.4
6/23/2010,64812,65161,64247,65160,65160,199552800,4380611.98
6/24/2010,65154,65154,63736,63937,63937,191966800,4085481.61
6/25/2010,63937,64869,63806,64824,64824,133451900,2613783.2
6/28/2010,64825,65105,64225,64225,64225,103348200,2480603.12
6/29/2010,64216,64216,61670,61978,61978,244943600,5527816.27
6/30/2010,61972,62645,60936,60936,60936,217742000,5107664.97
7/1/2010,60935,61381,60056,61236,61236,261132900,5848897.5
7/2/2010,61236,61812,60764,61430,61430,133103400,3038025.71
7/5/2010,61436,61667,60796,60865,60865,87245600,1933205.17
7/6/2010,60870,62451,60870,62065,62065,196985900,4431311.89
7/7/2010,62067,63313,62004,63284,63284,200520800,4665040.84
7/8/2010,63282,63596,62895,63476,63476,190459000,4581435.78
7/12/2010,63477,63972,62750,62960,62960,139072200,3271542.41
7/13/2010,62964,63777,62964,63686,63686,174279600,4048473.25
7/14/2010,63686,63688,63015,63479,63479,157170700,3660011.41
7/15/2010,63482,63612,62960,63489,63489,167536400,3780914.91
7/16/2010,63487,63492,62298,62339,62339,146109500,3316210.75
7/19/2010,62351,63300,62351,63297,63297,138136400,3231351.98
7/20/2010,63290,64481,62902,64463,64463,256570300,6126009.16
7/21/2010,64468,65136,64209,64477,64477,195201600,4368152.89
7/22/2010,64504,66213,64504,65748,65748,271581400,5499244.83
7/23/2010,65748,66323,65427,66323,66323,163468900,3706161.59
7/26/2010,66322,66619,66151,66443,66443,132392800,2941744.99
7/27/2010,66449,67102,66293,66674,66674,170769300,4046185.95
7/28/2010,66670,67051,66427,66808,66808,213748200,4658777.05
7/29/2010,66796,67428,66596,66954,66954,227324200,4459843.54
7/30/2010,66951,67608,66218,67515,67515,222638100,5246586.1
8/2/2010,67524,68754,67524,68517,68517,189011500,4802453.14
8/3/2010,68517,68561,67942,67997,67997,201334000,4640354.27
8/4/2010,67996,68534,67577,68272,68272,198167700,4847782.29
8/5/2010,68271,68471,68002,68412,68412,171352900,3953820.82
8/6/2010,68416,68509,67686,68095,68095,161426200,3845379.35
8/9/2010,68096,68513,67749,67862,67862,137307700,3195678.04
8/10/2010,67836,67836,66946,67223,67223,174114100,4220494.79
8/11/2010,67217,67217,65690,65790,65790,184588300,4316755.02
8/12/2010,65788,66027,65257,65966,65966,165725000,3974430.66
8/13/2010,65964,66590,65921,66264,66264,204688900,4662373.12
8/16/2010,66260,66868,66187,66702,66702,164579000,4000271.19
8/17/2010,66702,67666,66702,67584,67584,189489200,4375470.88
8/18/2010,67584,67745,67006,67638,67638,256569500,5374220.6
8/19/2010,67641,67713,66824,66887,66887,203735300,4326712.61
8/20/2010,66892,66892,66337,66677,66677,150279700,3429837.05
8/23/2010,66678,67175,65982,65982,65982,146633600,3293895.62
8/24/2010,65946,65946,65013,65156,65156,171664500,3995096.75
8/25/2010,65156,65156,64164,64803,64803,186724600,4300799.99
8/26/2010,64802,65271,63804,63867,63867,189582000,4396162.88
8/27/2010,63875,65589,63848,65585,65585,192212700,4229614.01
8/30/2010,65585,65585,64255,64261,64261,141798900,3192384.08
8/31/2010,64262,65182,64202,65145,65145,232002000,4878777.67
9/1/2010,65154,67073,65154,67073,67073,281601900,5983543.81
9/2/2010,67073,67168,66405,66808,66808,170299700,4012378.14
9/3/2010,66812,67673,66541,66679,66679,213313900,5107782.88
9/6/2010,66679,66949,66380,66747,66747,67825500,1649255.19
9/8/2010,66739,66739,66101,66407,66407,183832800,4712473.87
9/9/2010,66411,66807,66353,66624,66624,155474500,3790724.11
9/10/2010,66622,66920,66459,66807,66807,165170600,3714783.07
9/13/2010,66807,68142,66807,68031,68031,228727900,5087686.75
9/14/2010,68030,68093,67561,67692,67692,273456700,6458267.72
9/15/2010,67690,68107,67119,68107,68107,234231300,5195720.24
9/16/2010,68103,68103,67507,67663,67663,153787500,3579787.47
9/17/2010,67665,67773,66993,67089,67089,172665900,3956287.68
9/20/2010,67087,68241,67009,68190,68190,188856200,4552372.49
9/21/2010,68189,68255,67528,67719,67719,188276300,4635384.57
9/22/2010,67711,68549,67346,68325,68325,268756000,6183387.99
9/23/2010,68321,69601,67892,68794,68794,354465700,7867356.79
9/24/2010,68800,69571,68021,68196,68196,368784200,9170637.31
9/27/2010,68197,68926,68011,68816,68816,224457000,5759043.04
9/28/2010,68817,69431,68455,69228,69228,195341300,4827790.38
9/29/2010,69225,69420,68958,69228,69228,327190900,8149511.12
9/30/2010,69230,69737,68924,69430,69430,262393900,6396337.49
10/1/2010,69438,70243,69228,70229,70229,260869100,5904671.3
10/4/2010,70230,70551,70089,70385,70385,198867800,4566349.77
10/5/2010,70390,71285,70390,71283,71283,287120300,6974278.2
10/6/2010,71284,71290,70343,70541,70541,295858100,7292465.34
10/7/2010,70545,70739,69314,69918,69918,413324036,9715007.8
10/8/2010,69921,70828,69698,70809,70809,227400700,5517191.24
10/11/2010,70810,71111,70810,70946,70946,125791900,2968293.77
10/13/2010,70950,71995,70950,71675,71675,323453500,7463909.38
10/14/2010,71676,71961,71264,71692,71692,280201400,7366305.43
10/15/2010,71699,72140,71351,71830,71830,217600900,5039166.55
10/18/2010,71830,71884,71341,71736,71736,246056400,5631751.05
10/19/2010,71735,71735,69628,69864,69864,269661600,6142750.96
10/20/2010,69863,70720,69814,70405,70405,253467100,5180398.45
10/21/2010,70406,70958,68952,69652,69652,278167100,6066698.31
10/22/2010,69658,70312,68847,69530,69530,254023500,5264521.46
10/25/2010,69536,70231,69451,69580,69580,314458300,4419058.26
10/26/2010,69582,70834,69055,70740,70740,274030700,5496072.73
10/27/2010,70735,70844,70059,70569,70569,239090800,5576490.85
10/28/2010,70573,71263,70234,70320,70320,235140500,5400526.35
10/29/2010,70322,70776,70322,70673,70673,235423500,5435941.01
11/1/2010,70686,71751,70673,71561,71561,166179600,3608362.03
11/3/2010,71560,72110,71510,71905,71905,231227700,5676009.17
11/4/2010,71910,73103,71910,72996,72996,230468500,5866216.27
11/5/2010,72987,72987,72534,72607,72607,182810600,4508396.16
11/8/2010,72607,72875,72336,72657,72657,171527600,4211027.43
11/9/2010,72654,73045,71651,71679,71679,219062700,5236001.53
11/10/2010,71674,71854,70868,71638,71638,249201700,5569576.76
11/11/2010,71639,71639,70941,71195,71195,198054100,4561587.56
11/12/2010,71191,71191,70004,70367,70367,206907900,4936988.51
11/16/2010,70364,70364,68662,69192,69192,239611100,5441561.26
11/17/2010,69189,70080,69187,69709,69709,175515900,3484167.46
11/18/2010,69716,70904,69716,70781,70781,204048900,4717893.98
11/19/2010,70774,70898,70236,70898,70898,160773800,3752187.71
11/22/2010,70898,70898,69202,69633,69633,183742600,3930263.74
11/23/2010,69629,69629,67728,67953,67953,226133600,5017454.02
11/24/2010,67955,69746,67955,69629,69629,215276200,4939673.28
11/25/2010,69634,69780,69362,69362,69362,104092800,1866842.89
11/26/2010,69349,69349,68219,68226,68226,167197800,3559312.13
11/29/2010,68218,68422,67103,67908,67908,182844300,4068282.39
11/30/2010,67901,68476,67271,67705,67705,295674200,6689607.3
12/1/2010,67731,69605,67731,69346,69346,222835200,4850326.44
12/2/2010,69341,69943,69219,69527,69527,222405300,4452525.38
12/3/2010,69529,69963,68943,69766,69766,317233100,4686050.82
12/6/2010,69759,69932,69378,69552,69552,207888100,3447794.61
12/7/2010,69563,70589,69338,69338,69338,277593300,4433208.58
12/8/2010,69338,69354,68046,68175,68175,301377000,4708719.98
12/9/2010,68173,68561,67563,67879,67879,266105678,4871209.42
12/10/2010,67889,68514,67866,68342,68342,303914100,4160787.7
12/13/2010,68342,69221,68342,69126,69126,264517900,4341735.18
12/14/2010,69127,69127,68531,68743,68743,209166600,3953608.71
12/15/2010,68741,68741,67711,67870,67870,313345800,6573355.83
12/16/2010,67875,68377,67138,67306,67306,258806500,4798310.24
12/17/2010,67304,67981,66948,67981,67981,215135200,4341711.98
12/20/2010,67979,68196,67264,67264,67264,241094600,4933880.35
12/21/2010,67261,68461,67261,68215,68215,192363600,3827373.7
12/22/2010,68218,68472,67727,68471,68471,168720000,3546086.39
12/23/2010,68470,68562,68250,68486,68486,143140900,2546813.16
12/27/2010,68476,68476,67803,67803,67803,113417500,2353411.22
12/28/2010,67810,68104,67810,68041,68041,149473600,3208158.11
12/29/2010,68043,69040,68043,68952,68952,153412900,3437125.83
12/30/2010,68953,69527,68940,69305,69305,228675800,4738969.95
1/3/2011,69310,70471,69305,69962,69962,203985600,4492840.03
1/4/2011,69962,70318,69560,70318,70318,250789800,5844486.21
1/5/2011,70311,71173,69802,71091,71091,245090300,5637457.94
1/6/2011,71093,71167,70469,70579,70579,273565600,5979502.65
1/7/2011,70580,70783,69718,70057,70057,188700800,4305488.22
1/10/2011,70056,70133,69666,70127,70127,175519600,3833820.05
1/11/2011,70146,70647,70145,70423,70423,226545700,5131600.05
1/12/2011,70429,71633,70429,71633,71633,267370700,6393994.95
1/13/2011,71631,71924,70719,70721,70721,238844800,5238385.8
1/14/2011,70723,71184,70397,70940,70940,193392800,4255337.6
1/17/2011,70940,70940,70544,70609,70609,163561200,3858511.83
1/18/2011,70612,71094,70612,70920,70920,203436600,4785708.62
1/19/2011,70921,71190,69966,70058,70058,201216000,4582204.55
1/20/2011,70056,70083,69177,69562,69562,238766300,5778856.43
1/21/2011,69560,70027,69095,69133,69133,222962800,4383894.63
1/24/2011,69134,69513,68786,69427,69427,156793400,3180534.1
1/26/2011,69427,69556,68515,68709,68709,273846800,5297783.61
1/27/2011,68717,69108,67775,68051,68051,253170800,5151514.38
1/28/2011,68051,68182,65898,66698,66698,278106300,5969482.38
1/31/2011,66697,67166,66271,66575,66575,242925500,5203306.37
2/1/2011,66575,67922,66575,67847,67847,229238300,5036519.49
2/2/2011,67844,68012,66643,66688,66688,272359100,5608551.91
2/3/2011,66688,66849,66091,66765,66765,253390300,5120300.55
2/4/2011,66752,66946,65160,65269,65269,293985200,5830577.77
2/7/2011,65272,65893,64916,65362,65362,214684500,4315468.92
2/8/2011,65359,66238,65110,65771,65771,302818200,6067452.36
2/9/2011,65767,65767,64016,64218,64218,302116400,5785394.69
2/10/2011,64217,65106,64185,64578,64578,256848800,5265996.31
2/11/2011,64582,65890,64562,65756,65756,260864600,5289025.12
2/14/2011,65751,66743,65462,66558,66558,210967300,4296553.06
2/15/2011,66558,66861,66117,66341,66341,255404700,5160191.02
2/16/2011,66342,67793,66342,67571,67571,294396300,5688065.99
2/17/2011,67580,67876,67107,67685,67685,233272400,4856738.52
2/18/2011,67685,68226,67386,68067,68067,207749300,4443170.15
2/21/2011,68067,68067,67085,67259,67259,153839600,3386642.08
2/22/2011,67255,67570,66342,66440,66440,329116600,7119557.47
2/23/2011,66440,67266,66049,66910,66910,352690400,7700116.31
2/24/2011,66909,67344,66693,66949,66949,286535100,6550904.38
2/25/2011,66952,67632,66331,66903,66903,258511000,5479325.48
2/28/2011,66909,67458,66687,67383,67383,285163500,5734789.27
3/1/2011,67381,67708,66243,66243,66243,232138200,4753471.61
3/2/2011,66242,67282,66101,67282,67282,266648200,5445911.62
3/3/2011,67284,68188,67284,68146,68146,241871100,4986328.08
3/4/2011,68138,68220,67514,68012,68012,195444000,4432966
